k_s,alpha_1,T_c1,alpha_2,T_c2,p_T1_x_0,p_T1_y_0,p_T2_x_0,p_T2_y_0,p_T3_x_0,p_T3_y_0,z
0.05,0.5,2,0.9,6,0.5,-0.5,0.2,0.6,0.6,0.0,0.01722848042845726
t,tStep,p_a_x(t),p_a_y(t),pC_hat_x(t),pC_hat_y(t),u_x(t),u_y(t),v_a_x(t),v_a_y(t),z,d_des(t),d_des_dot(t),delta_traj(t),pT_hat1_x(t),pT_hat1_y(t),P1_11(t),P1_12(t),P1_21(t),P1_22(t),q1_1(t),q1_2(t),xi1_1(t),xi1_2(t),varphi1_x(t),varphi1_y(t),pT_hat2_x(t),pT_hat2_y(t),P2_11(t),P2_12(t),P2_21(t),P2_22(t),q2_1(t),q2_2(t),xi2_1(t),xi2_2(t),varphi2_x(t),varphi2_y(t),pT_hat3_x(t),pT_hat3_y(t),P3_11(t),P3_12(t),P3_21(t),P3_22(t),q3_1(t),q3_2(t),xi3_1(t),xi3_2(t),varphi3_x(t),varphi3_y(t)
-0.20145893096923828,0,-1.412415862083435,-1.4375922679901123,0.6,0.0195,0,0,-0.0005865097045898438,-0.0010442733764648438,0.01704048551619053,0.703722370647614,0.5077559678952875,1.6564497029543062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8978959465127453,0.4402077569011946,0.5,0.0585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6205425264138715,0.78417279531484,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8137043311791954,0.5812789875956453
1.1859869956970215,1,-1.4123998880386353,-1.4375923871994019,0.6,0.0195,0,0,0.0028753280639648438,0.0011157989501953125,0.016925889998674393,0.7037209216843583,-7.4304834078587e-05,1.6564387338900035,1.0,0.0,0.26857259934316363,-0.5478100840207248,-0.5478100840207248,1.1173734360419683,0.4081913416819443,-0.8325917600313468,0.0,0.0,0.8978944710126228,0.4402107664800603,0.5,0.0585,0.8522556001586142,-0.6744187587640844,-0.6744187587640844,0.5336904352265182,-0.23420013522672786,0.18533050938309417,0.0,0.0,0.6205387237093931,0.7841758045088599,0.3,0.0,0.4682907384804205,-0.655537547862803,-0.655537547862803,0.9176552969047114,0.28097444308825237,-0.3933225287176818,0.0,0.0,0.8137021259696903,0.5812820745493589
1.2074878215789795,2,-1.4123531579971313,-1.437586784362793,0.6,0.0195,0,0,0.0066375732421875,0.0011587142944335938,0.01704331301152706,0.7037174208598069,-0.00025932081343398776,1.6564021983381159,1.0,0.0,0.26711423216057395,-0.5448353732529719,-0.5448353732529719,1.1113057568926397,0.405974802706773,-0.8280705650728061,0.0,0.0,0.8978912589851253,0.4402173179670542,0.5,0.0585,0.8476277233005113,-0.6707564682989351,-0.6707564682989351,0.5307922657527029,-0.23292833631925888,0.18432406579183486,0.0,0.0,0.6205287137137805,0.7841837255750218,0.3,0.0,0.46574786833007453,-0.6519778329902859,-0.6519778329902859,0.9126721207231391,0.2794487209980448,-0.3911866997941715,0.0,0.0,0.8136968129784666,0.5812895118172067
1.221987247467041,3,-1.4123872518539429,-1.437606692314148,0.6,0.0195,0,0,-0.00171661376953125,-0.00080108642578125,0.016941064968705177,0.7037180133704057,4.0862402160846125e-05,1.6564406757087575,1.0,0.0,0.2661243742195021,-0.5428162077277399,-0.5428162077277399,1.1071869543646182,0.404470290973621,-0.8250015810461793,0.0,0.0,0.8978906665202175,0.44021852638874626,0.5,0.0585,0.844486500364134,-0.6682704755433216,-0.6682704755433216,0.5288248282199868,-0.23206498525316624,0.1836408018233279,0.0,0.0,0.6205330542518147,0.7841802908648716,0.3,0.0,0.4640218914811438,-0.6495615478959076,-0.6495615478959076,0.9092894371029765,0.27841313488868635,-0.3897369287375445,0.0,0.0,0.8136976636774493,0.58128832099558
1.2374870777130127,4,-1.4123754501342773,-1.4376001358032227,0.6,0.0195,0,0,0.0033473968505859375,0.0014019012451171875,0.016908729448914528,0.7037177667701482,-1.7007308054330222e-05,1.6564276067175931,1.0,0.0,0.26507554967325303,-0.5406767394282572,-0.5406767394282572,1.1028227119558185,0.4028761445507552,-0.8217497256920381,0.0,0.0,0.8978908094862125,0.4402182347883764,0.5,0.0585,0.8411580252740327,-0.665636369976794,-0.665636369976794,0.5267402363550392,-0.23115021693126986,0.18291686781766486,0.0,0.0,0.6205314890926715,0.7841815293950958,0.3,0.0,0.4621930498786206,-0.6470012782862519,-0.6470012782862519,0.9057052117504509,0.2773158299271724,-0.3882007669717511,0.0,0.0,0.8136973051949606,0.5812888228053754
1.2529873847961426,5,-1.4123798608779907,-1.4375876188278198,0.6,0.0195,0,0,0.0029611587524414062,0.0017023086547851562,0.0169990174472332,0.7037197148659653,0.00013732384460883685,1.6564213069360034,1.0,0.0,0.2640419634988563,-0.5385683601735054,-0.5385683601735054,1.098521896837597,0.4013051618361809,-0.8185451285055514,0.0,0.0,0.8978935337556749,0.4402126781906066,0.5,0.0585,0.837877949577367,-0.6630405380265586,-0.6630405380265586,0.5246859107590867,-0.23024873290046174,0.1822034388501404,0.0,0.0,0.6205348770644118,0.7841788484438071,0.3,0.0,0.460390794465859,-0.6444782188199968,-0.6444782188199968,0.9021730658705943,0.27623447667951545,-0.38668693129199805,0.0,0.0,0.8137003017287103,0.5812846281870923
1.2681736946105957,6,-1.4124006032943726,-1.437596321105957,0.6,0.0195,0,0,-0.0024890899658203125,-0.0010442733764648438,0.017075389623641968,0.7037204981023609,5.477318884129532e-05,1.656442168564515,1.0,0.0,0.26304531934488495,-0.536535425565117,-0.536535425565117,1.0943751579049157,0.39979037245500104,-0.8154552917350165,0.0,0.0,0.89789380603291,0.44021212283140854,0.5,0.0585,0.8347152696205231,-0.6605376736451224,-0.6605376736451224,0.5227052076292781,-0.22937955026296883,0.18151558984854246,0.0,0.0,0.620538156261642,0.7841762535447001,0.3,0.0,0.45865300637487155,-0.6420454832327722,-0.6420454832327722,0.8987674708749291,0.275191803824923,-0.3852272899396633,0.0,0.0,0.8137014713273175,0.5812829909431021
1.2839739322662354,7,-1.4123404026031494,-1.4375947713851929,0.6,0.0195,0,0,-0.0036478042602539062,-0.0019311904907226562,0.017093850299715996,0.7037152852488223,-0.00035928506200618766,1.6563993367084606,1.0,0.0,0.26205494682360725,-0.534515292551571,-0.534515292551571,1.0902545494472249,0.39828511968758923,-0.8123849209993982,0.0,0.0,0.8978886160718923,0.4402227085561376,0.5,0.0585,0.8315724556104398,-0.6580505904679667,-0.6580505904679667,0.520737040660393,-0.22851586315869205,0.1808321063026425,0.0,0.0,0.6205241991470337,0.7841872979543423,0.3,0.0,0.4569261387234524,-0.6396280639809607,-0.6396280639809607,0.8953833575473799,0.27415568323407147,-0.3837768383885764,0.0,0.0,0.8136935426387732,0.5812940896551098
1.299483299255371,8,-1.4123730659484863,-1.4375888109207153,0.6,0.0195,0,0,-0.0039196014404296875,0.0007152557373046875,0.01718672178685665,0.7037189569773394,0.0002619774705496934,1.6564174939099368,1.0,0.0,0.2610645807955569,-0.5324950017129163,-0.5324950017129163,1.0861332701592559,0.3967797912542367,-0.8093141359360863,0.0,0.0,0.8978926942745618,0.4402143904603396,0.5,0.0585,0.8284294844093361,-0.6555631246503956,-0.6555631246503956,0.5187683665454772,-0.22765197790837016,0.18014839499720725,0.0,0.0,0.620533045707395,0.7841802976261927,0.3,0.0,0.4551992338205229,-0.6372103946680827,-0.6372103946680827,0.89199861713429,0.2731195402923138,-0.3823262368008496,0.0,0.0,0.8136991453721664,0.5812862468875436
1.3154916763305664,9,-1.412418246269226,-1.437596082687378,0.6,0.0195,0,0,-0.0014734268188476562,-0.0008296966552734375,0.017113519832491875,0.703722111685411,0.00023691258318273353,1.6564542038724697,1.0,0.0,0.2601216801164239,-0.5305716673788841,-0.5305716673788841,1.0822100415191076,0.39534667374765403,-0.8063908544489959,0.0,0.0,0.8978954555075123,0.440208758407823,0.5,0.0585,0.8254373184962295,-0.6531951699510268,-0.6531951699510268,0.5168944031393025,-0.22682963827137018,0.17949760789337618,0.0,0.0,0.6205423762525096,0.7841729141425945,0.3,0.0,0.4535551456100832,-0.634908803953478,-0.634908803953478,0.8887765760254485,0.27213308736604996,-0.38094528237208675,0.0,0.0,0.8137039273513634,0.581279552894274
